Date,Away Team,Away Score,Home Team,Home Score,Location
9/21/1963,Virginia,7,North Carolina,11,
9/21/1963,Virginia Tech,14,Kentucky,33,
9/21/1963,Wake Forest,10,East Carolina,20,
9/21/1963,Washington,7,Air Force,10,
9/21/1963,Washington State,7,Texas Tech,16,
9/21/1963,West Chester,9,Villanova,21,
9/21/1963,Western Michigan,0,Wisconsin,41,
9/21/1963,Wichita State,33,Arizona State,13,
9/21/1963,William & Mary,7,Citadel,0,
9/21/1963,Wyoming,35,Montana,0,
9/21/1963,Xavier,21,Miami (Ohio),12,
9/27/1963,Northern Michigan,7,Detroit Mercy,20,
9/28/1963,Auburn,23,Tennessee,19,
9/28/1963,Bowling Green State,31,Southern Illinois,6,
9/28/1963,Brigham Young,7,Arizona,33,
9/28/1963,Bucknell,18,Dartmouth,20,
9/28/1963,Buffalo,6,Holy Cross,6,
9/28/1963,California,0,Illinois,10,
9/28/1963,Cincinnati,0,Army,22,
9/28/1963,Citadel,28,Davidson,6,
9/28/1963,Clemson,0,Georgia Tech,27,
9/28/1963,Colgate,21,Cornell,17,
9/28/1963,Colorado,6,Oregon State,41,"@ Portland, OR"
9/28/1963,Colorado State,0,Air Force,69,
9/28/1963,Columbia,41,Brown,14,
9/28/1963,Connecticut,0,Yale,3,
9/28/1963,Duke,30,Virginia,8,
9/28/1963,George Washington,14,Furman,29,
9/28/1963,Houston,0,Baylor,27,
9/28/1963,Indiana,21,Northwestern,34,
9/28/1963,Kansas State,0,San Jose State,16,
9/28/1963,Kent,7,Xavier,7,
9/28/1963,Lafayette,0,Pennsylvania,47,
9/28/1963,Lehigh,0,Delaware,30,
9/28/1963,Louisiana State,12,Rice,21,
9/28/1963,Louisville,6,North Texas,26,
9/28/1963,Marshall,14,Miami (Ohio),14,
9/28/1963,Maryland,13,South Carolina,21,
9/28/1963,Massachusetts,0,Harvard,0,
9/28/1963,Mississippi,31,Kentucky,7,
9/28/1963,Mississippi State,9,Florida,9,
9/28/1963,Missouri,7,Arkansas,6,"@ Little Rock, AR"
9/28/1963,Nebraska,14,Minnesota,7,
9/28/1963,New Mexico State,13,Arizona State,14,
9/28/1963,North Carolina,0,Michigan State,31,
9/28/1963,North Carolina State,14,Southern Mississippi,0,
9/28/1963,Ohio,13,Dayton,6,
9/28/1963,Oklahoma,17,Southern California,12,
9/28/1963,Oregon,36,Stanford,7,
9/28/1963,Pacific,8,West Texas A&M,32,
9/28/1963,Purdue,0,Miami (Florida),3,
9/28/1963,Rutgers,0,Princeton,24,
9/28/1963,Southern Methodist,16,Michigan,27,
9/28/1963,Syracuse,0,Kansas,10,
9/28/1963,Texas A&M,0,Ohio State,17,
9/28/1963,Texas Christian,13,Florida State,0,
9/28/1963,Texas Tech,7,Texas,49,
9/28/1963,Texas-El Paso,7,New Mexico,23,
9/28/1963,Tulane,0,Alabama,28,"@ Mobile, AL"
9/28/1963,UCLA,14,Penn State,17,
9/28/1963,Utah,9,Idaho,10,"@ Boise, ID"
9/28/1963,Utah State,14,Wyoming,21,
9/28/1963,Vanderbilt,0,Georgia,20,
9/28/1963,Villanova,18,Toledo,14,
9/28/1963,Virginia Military Institut,6,Iowa State,21,
9/28/1963,Virginia Tech,27,Wake Forest,0,
9/28/1963,Washington,6,Pittsburgh,13,
9/28/1963,Washington State,14,Iowa,14,
9/28/1963,West Virginia,34,Boston University,0,
9/28/1963,Western Michigan,14,Central Michigan,30,
9/28/1963,Wichita State,16,Boston College,22,
9/28/1963,William & Mary,0,Navy,28,
9/28/1963,Wisconsin,14,Notre Dame,9,
10/3/1963,Baylor,15,Oregon State,22,"@ Portland, OR"
10/4/1963,Boston College,20,Detroit Mercy,12,
10/4/1963,Miami (Florida),10,Tulane,0,
10/4/1963,Michigan State,10,Southern California,13,
10/5/1963,Air Force,0,Southern Methodist,10,
10/5/1963,Alabama,21,Vanderbilt,6,
10/5/1963,Arizona,2,Washington State,7,"@ Spokane, WA"
10/5/1963,Arizona State,50,Colorado State,7,
10/5/1963,Army,8,Minnesota,24,
10/5/1963,Brown,12,Yale,7,
10/5/1963,Buffalo,14,Villanova,7,
10/5/1963,California,15,Pittsburgh,35,
10/5/1963,Citadel,27,George Washington,22,
10/5/1963,Colgate,6,Boston University,6,
10/5/1963,Colorado,21,Kansas State,7,
10/5/1963,Dartmouth,28,Pennsylvania,0,
10/5/1963,Dayton,0,Bowling Green State,28,
10/5/1963,Duke,30,Maryland,12,"@ Richmond, VA"
10/5/1963,Georgia Tech,6,Louisiana State,7,
10/5/1963,Holy Cross,0,Syracuse,48,
10/5/1963,Idaho,0,Missouri,24,
10/5/1963,Iowa,17,Washington,7,
10/5/1963,Iowa State,7,Nebraska,21,
10/5/1963,Kansas,25,Wyoming,21,
10/5/1963,Kent,0,Ohio,20,
10/5/1963,Kentucky,13,Auburn,14,
10/5/1963,Lehigh,0,Cornell,24,
10/5/1963,Miami (Ohio),27,Western Michigan,19,
10/5/1963,Mississippi,20,Houston,6,
10/5/1963,Mississippi State,7,Tennessee,0,
10/5/1963,Montana,0,Brigham Young,27,
10/5/1963,Navy,26,Michigan,13,
10/5/1963,New Mexico State,13,Texas-El Paso,14,
10/5/1963,North Carolina,21,Wake Forest,0,
10/5/1963,North Carolina State,7,Clemson,3,
10/5/1963,North Texas,17,West Texas A&M,38,
10/5/1963,Northwestern,9,Illinois,10,
10/5/1963,Notre Dame,6,Purdue,7,
10/5/1963,Ohio State,21,Indiana,0,
10/5/1963,Oklahoma State,7,Texas,34,
10/5/1963,Oregon,35,West Virginia,0,
10/5/1963,Princeton,7,Columbia,6,
10/5/1963,Rice,7,Penn State,28,
10/5/1963,Richmond,28,Florida,35,
10/5/1963,Rutgers,0,Harvard,28,
10/5/1963,San Jose State,0,Utah State,20,
10/5/1963,South Carolina,7,Georgia,27,
10/5/1963,Southern Illinois,13,Louisville,7,
10/5/1963,Texas A&M,0,Texas Tech,10,
10/5/1963,Texas Christian,3,Arkansas,18,
10/5/1963,Toledo,18,Marshall,19,
10/5/1963,Tulsa,15,Memphis,28,
10/5/1963,UCLA,10,Stanford,9,
10/5/1963,Utah,19,New Mexico,6,
10/5/1963,Virginia,0,Virginia Tech,10,"@ Roanoke, VA"
10/5/1963,Virginia Military Institut,10,Davidson,10,
10/5/1963,William & Mary,27,Furman,17,
10/5/1963,Xavier,22,Cincinnati,35,
10/11/1963,Louisiana State,3,Miami (Florida),0,
10/11/1963,Navy,28,Southern Methodist,32,
10/11/1963,Syracuse,29,UCLA,7,
10/11/1963,Virginia Tech,22,George Washington,8,
10/12/1963,Air Force,17,Nebraska,13,
10/12/1963,Arkansas,10,Baylor,14,
10/12/1963,Army,10,Penn State,7,
10/12/1963,Boston University,18,Holy Cross,6,
10/12/1963,Brigham Young,6,Utah,15,
10/12/1963,Brown,7,Dartmouth,14,
10/12/1963,Cincinnati,21,Tulsa,15,
10/12/1963,Citadel,24,Presbyterian,0,"@ Savannah, GA"
10/12/1963,Colorado State,3,Wyoming,21,
10/12/1963,Columbia,7,Yale,19,
10/12/1963,Cornell,14,Harvard,21,
10/12/1963,Dayton,12,Louisville,13,
10/12/1963,Detroit Mercy,18,Kentucky,35,
10/12/1963,Duke,22,California,22,
10/12/1963,Florida,10,Alabama,6,
10/12/1963,Fresno State,29,Pacific,7,
10/12/1963,Furman,21,Wofford,19,
10/12/1963,Georgia,7,Clemson,7,
10/12/1963,Georgia Tech,23,Tennessee,7,
10/12/1963,Gettysburg,24,Lehigh,20,
10/12/1963,Hardin-Simmons,12,Wichita State,26,
10/12/1963,Houston,13,Texas A&M,23,
10/12/1963,Idaho,21,Oregon,41,
10/12/1963,Illinois,20,Ohio State,20,
10/12/1963,Indiana,26,Iowa,37,
10/12/1963,Iowa State,17,Kansas,14,
10/12/1963,Kansas State,11,Missouri,21,
10/12/1963,Marshall,10,Buffalo,8,
10/12/1963,Miami (Ohio),30,Kent,8,
10/12/1963,Michigan State,7,Michigan,7,
10/12/1963,Minnesota,8,Northwestern,15,
10/12/1963,New Mexico,14,Utah State,47,
10/12/1963,New Mexico State,40,Trinity (Texas),8,
10/12/1963,North Carolina,14,Maryland,7,
10/12/1963,North Carolina State,18,South Carolina,6,
10/12/1963,North Texas,0,Memphis,21,
10/12/1963,Ohio,17,Toledo,18,
10/12/1963,Oklahoma,7,Texas,28,"@ Dallas, TX"
10/12/1963,Oklahoma State,0,Colorado,25,
10/12/1963,Oregon State,7,Washington,34,
10/12/1963,Pennsylvania,0,Princeton,34,
10/12/1963,Purdue,20,Wisconsin,38,
10/12/1963,Richmond,0,Southern Mississippi,7,
10/12/1963,Rutgers,8,Colgate,28,
10/12/1963,San Jose State,13,Washington State,8,
10/12/1963,Southern California,14,Notre Dame,17,
10/12/1963,Stanford,13,Rice,23,
10/12/1963,Tennessee-Chattanooga,0,Auburn,28,
10/12/1963,Texas Christian,35,Texas Tech,3,
10/12/1963,Texas-El Paso,7,Arizona,13,
10/12/1963,Tulane,10,Mississippi State,31,"@ Jackson, MS"
10/12/1963,Villanova,0,Boston College,34,
10/12/1963,Virginia Military Institut,0,Virginia,6,"@ Richmond, VA"
10/12/1963,Wake Forest,0,Florida State,35,
10/12/1963,West Texas A&M,16,Arizona State,24,
10/12/1963,West Virginia,20,William & Mary,16,
10/12/1963,Western Michigan,7,Bowling Green State,16,
10/18/1963,Georgia,31,Miami (Florida),14,
10/19/1963,Air Force,14,Maryland,21,
10/19/1963,Arizona State,27,Texas-El Paso,0,
10/19/1963,Arkansas State,9,Citadel,10,
10/19/1963,Auburn,29,Georgia Tech,21,
10/19/1963,Baylor,21,Texas Tech,17,
10/19/1963,Boston University,13,Buffalo,22,
10/19/1963,Brigham Young,14,Wyoming,41,
10/19/1963,Clemson,30,Duke,35,
10/19/1963,Colgate,0,Princeton,42,
10/19/1963,Colorado State,14,Utah,48,
10/19/1963,Columbia,3,Harvard,3,
10/19/1963,Davidson,13,Richmond,21,
10/19/1963,Delaware,29,Ohio,12,
10/19/1963,Detroit Mercy,0,Cincinnati,35,
10/19/1963,Florida,21,Vanderbilt,0,
10/19/1963,Florida State,0,Southern Mississippi,0,"@ Mobile, AL"
10/19/1963,George Washington,13,Villanova,14,
10/19/1963,Holy Cross,8,Dartmouth,13,
10/19/1963,Houston,0,Mississippi State,20,
10/19/1963,Indiana,3,Michigan State,20,
10/19/1963,Iowa State,19,Colorado,7,
10/19/1963,Kansas,18,Oklahoma,21,
10/19/1963,Kent,12,Western Michigan,26,
10/19/1963,Kentucky,7,Louisiana State,28,
10/19/1963,Kentucky State,0,Marshall,28,
10/19/1963,Lehigh,6,Rutgers,30,
10/19/1963,Memphis,29,West Texas A&M,14,
10/19/1963,Miami (Ohio),6,Northwestern,37,
10/19/1963,Minnesota,6,Illinois,16,
10/19/1963,Mississippi,21,Tulane,0,
10/19/1963,Mississippi College,13,Furman,41,
10/19/1963,Missouri,28,Oklahoma State,6,
10/19/1963,Nebraska,28,Kansas State,6,
10/19/1963,New Mexico,12,New Mexico State,13,
10/19/1963,North Carolina State,10,North Carolina,31,
10/19/1963,Ohio State,3,Southern California,32,
10/19/1963,Oregon,28,Arizona,12,
10/19/1963,Pacific,6,Idaho,64,
10/19/1963,Penn State,0,Syracuse,9,
10/19/1963,Pennsylvania,13,Brown,41,
10/19/1963,Pittsburgh,13,West Virginia,10,
10/19/1963,Purdue,23,Michigan,12,
10/19/1963,San Jose State,13,California,34,
10/19/1963,South Carolina,10,Virginia,10,
10/19/1963,Southern Methodist,7,Rice,13,
10/19/1963,Stanford,11,Washington,19,
10/19/1963,Tennessee,0,Alabama,35,"@ Birmingham, AL"
10/19/1963,Texas,17,Arkansas,13,"@ Little Rock, AR"
10/19/1963,Texas A&M,14,Texas Christian,14,
10/19/1963,Toledo,20,Bowling Green State,22,
10/19/1963,Tulsa,22,North Texas,21,
10/19/1963,UCLA,12,Notre Dame,27,
10/19/1963,Utah State,62,Montana,6,
10/19/1963,Virginia Military Institut,12,Navy,21,"@ Norfolk, VA"
10/19/1963,Wake Forest,0,Army,47,
10/19/1963,Washington State,6,Oregon State,30,
10/19/1963,Wichita State,47,Louisville,14,
10/19/1963,William & Mary,13,Virginia Tech,28,
10/19/1963,Wisconsin,10,Iowa,7,
10/19/1963,Xavier,15,Dayton,14,
10/19/1963,Yale,10,Cornell,13,
10/25/1963,Illinois,18,UCLA,12,
10/25/1963,Virginia Military Institut,7,Richmond,7,
10/26/1963,Arizona,6,West Texas A&M,3,
10/26/1963,Arkansas State,0,Southern Mississippi,25,
10/26/1963,Baylor,34,Texas A&M,7,
10/26/1963,Boston College,7,Air Force,34,
10/26/1963,Bowling Green State,18,Kent,3,
10/26/1963,Cincinnati,6,Indiana,20,
10/26/1963,Clemson,35,Virginia,0,
10/26/1963,Colgate,0,Yale,31,
10/26/1963,Colorado,6,Nebraska,41,
10/26/1963,Cornell,14,Princeton,51,
10/26/1963,Dartmouth,13,Harvard,17,
10/26/1963,Detroit Mercy,14,Dayton,14,
10/26/1963,Duke,7,North Carolina State,21,
10/26/1963,Furman,34,Citadel,25,
10/26/1963,George Washington,32,William & Mary,14,
10/26/1963,Georgia,17,Kentucky,14,
10/26/1963,Georgia Tech,17,Tulane,3,
10/26/1963,Hardin-Simmons,41,New Mexico State,6,
10/26/1963,Houston,13,Alabama,21,
10/26/1963,Iowa,0,Purdue,14,
10/26/1963,Lehigh,21,Columbia,42,
10/26/1963,Louisiana State,14,Florida,0,
10/26/1963,Marshall,14,Louisville,27,
10/26/1963,Maryland,32,Wake Forest,0,
10/26/1963,Massachusetts,21,Boston University,0,
10/26/1963,Michigan,0,Minnesota,6,
10/26/1963,Michigan State,15,Northwestern,7,
10/26/1963,Mississippi State,10,Memphis,17,
10/26/1963,Missouri,7,Iowa State,0,
10/26/1963,Montana,6,New Mexico,24,
10/26/1963,North Carolina,7,South Carolina,0,
10/26/1963,Notre Dame,14,Stanford,24,
10/26/1963,Ohio,13,Miami (Ohio),10,
10/26/1963,Ohio State,13,Wisconsin,10,
10/26/1963,Oklahoma,34,Kansas State,9,
10/26/1963,Oklahoma State,7,Kansas,41,
10/26/1963,Oregon State,8,Syracuse,31,
10/26/1963,Pacific,14,Utah State,40,
10/26/1963,Pittsburgh,12,Navy,24,
10/26/1963,Presbyterian,14,Davidson,14,
10/26/1963,Quantico Marines,7,Holy Cross,6,
10/26/1963,Rhode Island,7,Brown,33,
10/26/1963,Rice,6,Texas,10,
10/26/1963,Rutgers,6,Pennsylvania,7,
10/26/1963,San Jose State,12,Idaho,28,
10/26/1963,Southern California,36,California,6,
10/26/1963,Tennessee-Chattanooga,7,Tennessee,49,
10/26/1963,Texas Tech,13,Southern Methodist,6,
10/26/1963,Texas-El Paso,14,Colorado State,21,
10/26/1963,Tulsa,7,Arkansas,56,
10/26/1963,Vanderbilt,7,Mississippi,27,
10/26/1963,Villanova,0,Xavier,27,
10/26/1963,Virginia Tech,31,Florida State,23,
10/26/1963,Washington,26,Oregon,19,"@ Portland, OR"
10/26/1963,Washington State,0,Army,23,
10/26/1963,West Virginia,9,Penn State,20,
10/26/1963,Western Michigan,18,Toledo,7,
10/26/1963,Wichita State,3,North Texas,7,
10/26/1963,Wyoming,26,Utah,23,
11/2/1963,Air Force,10,Army,14,"@ Chicago, IL"
11/2/1963,Boston University,6,Rutgers,21,
11/2/1963,Brown,13,Princeton,34,
11/2/1963,Buffalo,6,Delaware,34,
11/2/1963,California,25,UCLA,0,
11/2/1963,Colgate,20,Lehigh,6,
11/2/1963,Colorado,0,Oklahoma,35,
11/2/1963,Columbia,17,Cornell,18,
11/2/1963,Dartmouth,6,Yale,10,
11/2/1963,Dayton,8,Cincinnati,35,
11/2/1963,Detroit Mercy,18,Houston,55,
11/2/1963,Duke,6,Georgia Tech,30,
11/2/1963,East Carolina,20,Citadel,6,
11/2/1963,Florida,0,Auburn,19,
11/2/1963,Furman,6,Florida State,49,
11/2/1963,Georgia,7,North Carolina,28,
11/2/1963,Harvard,2,Pennsylvania,7,
11/2/1963,Holy Cross,14,Villanova,22,
11/2/1963,Idaho,10,Washington State,14,
11/2/1963,Indiana,24,Minnesota,6,
11/2/1963,Iowa,3,Ohio State,7,
11/2/1963,Kansas State,0,Kansas,34,
11/2/1963,Kent,20,Toledo,0,
11/2/1963,Marshall,20,Western Michigan,7,
11/2/1963,Memphis,25,Louisville,0,
11/2/1963,Miami (Florida),20,Kentucky,14,
11/2/1963,Miami (Ohio),21,Bowling Green State,12,
11/2/1963,Mississippi,37,Louisiana State,3,
11/2/1963,Mississippi State,19,Alabama,20,
11/2/1963,Navy,35,Notre Dame,14,
11/2/1963,Nebraska,13,Missouri,12,
11/2/1963,New Mexico,25,Colorado State,0,
11/2/1963,North Carolina State,15,Virginia,9,"@ Norfolk, VA"
11/2/1963,North Texas,6,Abilene Christian,20,
11/2/1963,Northwestern,6,Michigan,27,
11/2/1963,Ohio,0,Xavier,20,
11/2/1963,Oklahoma State,28,Iowa State,33,
11/2/1963,Penn State,17,Maryland,15,
11/2/1963,Purdue,21,Illinois,41,
11/2/1963,Rice,17,Texas Tech,3,
11/2/1963,San Diego Marines,24,Pacific,6,
11/2/1963,San Jose State,13,Oregon,7,
11/2/1963,Southern California,7,Washington,22,
11/2/1963,Southern Illinois,6,Tulsa,49,
11/2/1963,Southern Mississippi,28,Louisiana-Lafayette,0,
11/2/1963,Stanford,7,Oregon State,10,
11/2/1963,Syracuse,27,Pittsburgh,35,
11/2/1963,Texas,17,Southern Methodist,12,
11/2/1963,Texas A&M,7,Arkansas,21,"@ Little Rock, AR"
11/2/1963,Texas Christian,13,Baylor,32,
11/2/1963,Tulane,20,South Carolina,7,
11/2/1963,Utah,22,Arizona State,30,
11/2/1963,Utah State,26,Brigham Young,0,
11/2/1963,Vanderbilt,6,Boston College,19,
11/2/1963,Virginia Military Institut,26,William & Mary,6,
11/2/1963,Virginia Tech,14,Richmond,13,
11/2/1963,Wake Forest,0,Clemson,36,
11/2/1963,West Texas A&M,24,Trinity (Texas),12,
11/2/1963,West Virginia,20,George Washington,16,
11/2/1963,Wichita State,47,New Mexico State,7,
11/2/1963,Wisconsin,13,Michigan State,30,
11/2/1963,Wyoming,7,Arizona,15,
11/8/1963,Villanova,28,Detroit Mercy,14,
11/9/1963,Arizona State,21,San Jose State,19,
11/9/1963,Arkansas,0,Rice,7,
11/9/1963,Auburn,10,Mississippi State,13,"@ Jackson, MS"
11/9/1963,Baylor,0,Texas,7,
11/9/1963,Bowling Green State,21,Marshall,14,
11/9/1963,Brigham Young,6,George Washington,23,
11/9/1963,Brown,25,Cornell,28,
11/9/1963,Bucknell,14,Colgate,0,
11/9/1963,Buffalo,0,Boston College,15,
11/9/1963,Clemson,11,North Carolina,7,
11/9/1963,Connecticut,22,Boston University,0,
11/9/1963,Dartmouth,47,Columbia,6,
11/9/1963,Dayton,7,Wichita State,12,
11/9/1963,Florida,21,Georgia,14,"@ Jacksonville, FL"
11/9/1963,Florida State,7,Georgia Tech,15,
11/9/1963,Idaho,7,Arizona,34,
11/9/1963,Iowa State,14,Oklahoma,24,
11/9/1963,Kansas,9,Nebraska,23,
11/9/1963,Kansas State,13,Texas Tech,51,
11/9/1963,Kentucky,0,Vanderbilt,0,
11/9/1963,Lehigh,3,Davidson,7,
11/9/1963,Louisville,7,Kent,26,
11/9/1963,Maryland,7,Navy,42,
11/9/1963,Michigan,14,Illinois,8,
11/9/1963,Michigan State,23,Purdue,0,
11/9/1963,Minnesota,13,Iowa,27,
11/9/1963,Missouri,28,Colorado,7,
11/9/1963,New Mexico State,24,West Texas A&M,24,
11/9/1963,North Texas,7,Cincinnati,39,
11/9/1963,Northwestern,14,Wisconsin,17,
11/9/1963,Oregon,21,Washington State,7,
11/9/1963,Oregon State,15,Indiana,20,
11/9/1963,Penn State,10,Ohio State,7,
11/9/1963,Pittsburgh,27,Notre Dame,7,
11/9/1963,Presbyterian,0,Furman,27,
11/9/1963,Princeton,7,Harvard,21,
11/9/1963,Richmond,26,Citadel,6,
11/9/1963,Rutgers,49,Lafayette,0,
11/9/1963,San Diego State,34,Pacific,18,
11/9/1963,South Carolina,0,Memphis,9,
11/9/1963,Southern Methodist,9,Texas A&M,7,
11/9/1963,Stanford,11,Southern California,25,
11/9/1963,Tampa,0,Mississippi,41,
11/9/1963,Tennessee,26,Tulane,0,
11/9/1963,Texas Christian,14,Louisiana State,28,
11/9/1963,Texas-El Paso,0,Xavier,24,
11/9/1963,Toledo,8,Miami (Ohio),40,
11/9/1963,Tulsa,24,Oklahoma State,33,
11/9/1963,UCLA,21,Air Force,48,
11/9/1963,Utah,7,Army,8,
11/9/1963,Utah State,36,Colorado State,13,
11/9/1963,Virginia Military Institut,12,Holy Cross,14,
11/9/1963,Virginia Tech,7,North Carolina State,13,
11/9/1963,Wake Forest,7,Duke,39,
11/9/1963,Washington,39,California,26,
11/9/1963,West Virginia,13,Syracuse,15,
11/9/1963,Western Michigan,13,Ohio,27,
11/9/1963,William & Mary,7,Virginia,9,
11/9/1963,Wyoming,6,New Mexico,17,
11/9/1963,Yale,28,Pennsylvania,7,
11/15/1963,Oregon State,22,Southern California,28,
11/15/1963,Xavier,0,Detroit Mercy,6,
11/16/1963,Air Force,30,New Mexico,8,
11/16/1963,Arkansas,7,Southern Methodist,14,
11/16/1963,Army,0,Pittsburgh,28,
11/16/1963,Auburn,14,Georgia,0,
11/16/1963,Bowling Green State,0,Ohio,16,
11/16/1963,Brigham Young,0,Pacific,14,
11/16/1963,California,35,Utah,22,
11/16/1963,Cincinnati,20,Wichita State,23,
11/16/1963,Citadel,8,Virginia Military Institute,33,
11/16/1963,Colgate,0,Buffalo,23,
11/16/1963,Colorado State,20,Montana,12,
11/16/1963,Cornell,7,Dartmouth,12,
11/16/1963,Davidson,5,William & Mary,34,
11/16/1963,Delaware,14,Rutgers,3,
11/16/1963,Fresno State,27,San Jose State,56,
11/16/1963,Georgia Tech,11,Alabama,27,"@ Birmingham, AL"
11/16/1963,Hardin-Simmons,12,North Texas,18,
11/16/1963,Harvard,24,Brown,12,
11/16/1963,Holy Cross,14,Penn State,28,
11/16/1963,Houston,21,Tulsa,22,
11/16/1963,Idaho,14,Idaho State,0,
11/16/1963,Illinois,17,Wisconsin,7,
11/16/1963,Indiana,22,Oregon,28,"@ Portland, OR"
11/16/1963,Iowa,21,Michigan,21,
11/16/1963,Kansas,43,Colorado,14,
11/16/1963,Kansas State,21,Iowa State,10,
11/16/1963,Kentucky,19,Baylor,7,
11/16/1963,Lehigh,12,Bucknell,34,
11/16/1963,Louisiana State,6,Mississippi State,7,"@ Jackson, MS"
11/16/1963,Louisville,21,Western Michigan,7,
11/16/1963,Marshall,14,Kent,8,
11/16/1963,Maryland,6,Clemson,21,
11/16/1963,Miami (Florida),16,North Carolina,27,
11/16/1963,Miami (Ohio),27,Dayton,27,
11/16/1963,Minnesota,11,Purdue,13,
11/16/1963,Mississippi,20,Tennessee,0,"@ Memphis, TN"
11/16/1963,Navy,38,Duke,25,
11/16/1963,Nebraska,20,Oklahoma State,16,
11/16/1963,North Carolina State,0,Florida State,14,
11/16/1963,Northwestern,17,Ohio State,8,
11/16/1963,Notre Dame,7,Michigan State,12,
11/16/1963,Oklahoma,13,Missouri,3,
11/16/1963,Pennsylvania,8,Columbia,33,
11/16/1963,Quantico Marines,16,Villanova,0,
11/16/1963,Richmond,0,Syracuse,50,
11/16/1963,South Carolina,19,Wake Forest,20,
11/16/1963,Southern Illinois,0,Toledo,14,
11/16/1963,Southern Mississippi,0,Louisiana Tech,10,
11/16/1963,Tennessee-Chattanooga,0,Memphis,13,
11/16/1963,Texas A&M,13,Rice,6,
11/16/1963,Texas Christian,0,Texas,17,
11/16/1963,Texas Tech,7,Texas-El Paso,3,
11/16/1963,Utah State,7,New Mexico State,6,
11/16/1963,Vanderbilt,10,Tulane,10,
11/16/1963,Virginia,21,Boston College,30,
11/16/1963,Virginia Tech,28,West Virginia,3,
11/16/1963,Washington,0,UCLA,14,
11/16/1963,Washington State,32,Stanford,15,
11/16/1963,Wyoming,6,Arizona State,35,
11/16/1963,Yale,7,Princeton,27,
11/22/1963,Wake Forest,0,North Carolina State,42,
11/23/1963,Citadel,12,Southern Mississippi,37,
11/23/1963,Colorado State,20,Brigham Young,24,
11/23/1963,Columbia,35,Rutgers,28,
11/23/1963,Dayton,0,Kent,23,
11/23/1963,Florida,27,Miami (Florida),21,
11/23/1963,Florida State,15,Auburn,21,
11/23/1963,George Washington,0,Vanderbilt,31,
11/23/1963,Ohio,17,Marshall,0,
11/23/1963,Oklahoma,20,Nebraska,29,
11/23/1963,Southern Methodist,15,Texas Christian,22,
11/23/1963,Tennessee,19,Kentucky,0,
11/23/1963,Texas Tech,20,Arkansas,27,
11/23/1963,Tulane,0,Louisiana State,20,
11/23/1963,Utah,25,Utah State,23,
11/23/1963,Virginia,6,Maryland,21,
11/23/1963,William & Mary,29,Richmond,6,
11/23/1963,Xavier,15,Bowling Green State,26,
11/28/1963,Clemson,24,South Carolina,20,
11/28/1963,Cornell,17,Pennsylvania,8,
11/28/1963,Furman,7,West Virginia,38,
11/28/1963,Illinois,13,Michigan State,0,
11/28/1963,Miami (Ohio),21,Cincinnati,19,
11/28/1963,North Carolina,16,Duke,14,
11/28/1963,Notre Dame,7,Syracuse,14,"@ Bronx, NY"
11/28/1963,Southern Mississippi,24,Tennessee-Chattanooga,0,
11/28/1963,Sul Ross State,42,New Mexico State,15,
11/28/1963,Texas,15,Texas A&M,13,
11/28/1963,Virginia Military Institut,20,Virginia Tech,35,"@ Roanoke, VA"
11/28/1963,Wisconsin,0,Minnesota,14,
11/30/1963,Alabama,8,Auburn,10,"@ Birmingham, AL"
11/30/1963,Arizona,6,Arizona State,35,
11/30/1963,Baylor,21,Rice,12,
