Week,Unique Week,Season,Date,Home Ranking,Home Team,Home Score,Away Ranking,Away Team,Away Score,OT,Location,Home Elo,Away Elo,Home Win,Away Win,Point Differential,Elo Win,Rank Win
12.0,46.0,2005,"Sat. Nov. 19, 2005",26,UNLV,27,26,Colorado State,31,0.0,,1365.0,1540.0,0.0,1.0,4,1.0,0.5
12.0,46.0,2005,"Sat. Nov. 19, 2005",26,Marshall,29,26,East Carolina,34,0.0,,1457.0,1424.0,0.0,1.0,5,0.0,0.5
12.0,46.0,2005,"Sat. Nov. 19, 2005",26,Houston,24,26,Southern Methodist,29,0.0,,1538.0,1470.0,0.0,1.0,5,0.0,0.5
12.0,46.0,2005,"Sat. Nov. 19, 2005",26,Florida International,38,26,Western Kentucky,35,0.0,,1393.0,1460.0,1.0,0.0,3,0.0,0.5
12.0,46.0,2005,"Sat. Nov. 19, 2005",26,San Jose State,27,26,New Mexico State,10,0.0,,1346.0,1293.0,1.0,0.0,17,1.0,0.5
12.0,46.0,2005,"Sat. Nov. 19, 2005",26,Texas-El Paso,23,26,UAB,35,0.0,,1598.0,1476.0,0.0,1.0,12,0.0,0.5
12.0,46.0,2005,"Sat. Nov. 19, 2005",8,Oregon,56,26,Oregon State,14,0.0,,1583.0,1476.0,1.0,0.0,42,1.0,1.0
12.0,46.0,2005,"Sat. Nov. 19, 2005",26,South Carolina,9,25,Clemson,13,0.0,,1574.0,1574.0,0.0,1.0,4,0.0,1.0
12.0,46.0,2005,"Sat. Nov. 19, 2005",26,North Texas,19,26,Louisiana-Monroe,24,0.0,,1352.0,1498.0,0.0,1.0,5,1.0,0.5
12.0,46.0,2005,"Sat. Nov. 19, 2005",26,Stanford,3,26,California,27,0.0,,1500.0,1494.0,0.0,1.0,24,0.0,0.5
12.0,46.0,2005,"Sat. Nov. 19, 2005",26,Miami ,10,20,Georgia Tech,14,0.0,,1669.0,1511.0,0.0,1.0,4,0.0,1.0
12.0,46.0,2005,"Sat. Nov. 19, 2005",26,Mississippi,7,3,LSU,40,0.0,,1398.0,1629.0,0.0,1.0,33,1.0,1.0
12.0,46.0,2005,"Sat. Nov. 19, 2005",26,San Diego State,34,26,Wyoming,21,0.0,,1512.0,1429.0,1.0,0.0,13,1.0,0.5
12.0,46.0,2005,"Sat. Nov. 19, 2005",26,Southern Mississippi,22,26,Memphis,24,0.0,,1525.0,1460.0,0.0,1.0,2,0.0,0.5
12.0,46.0,2005,"Sat. Nov. 19, 2005",1,Southern California,50,16,Fresno State,42,0.0,,1706.0,1701.0,1.0,0.0,8,1.0,1.0
12.0,46.0,2005,"Mon. Nov. 21, 2005",26,Ohio,7,26,Miami ,38,0.0,,1415.0,1638.0,0.0,1.0,31,1.0,0.5
13.0,47.0,2005,"Tues. Nov. 22, 2005",26,Bowling Green,41,26,Toledo,44,0.0,,1545.0,1527.0,0.0,1.0,3,0.0,0.5
13.0,47.0,2005,"Wed. Nov. 23, 2005",26,Northern Illinois,42,26,Western Michigan,7,0.0,,1583.0,1559.0,1.0,0.0,35,1.0,0.5
13.0,47.0,2005,"Thurs. Nov. 24, 2005",26,Akron,35,26,Kent State,3,0.0,,1471.0,1320.0,1.0,0.0,32,1.0,0.5
13.0,47.0,2005,"Thurs. Nov. 24, 2005",12,West Virginia,45,26,Pittsburgh,13,0.0,,1591.0,1564.0,1.0,0.0,32,1.0,1.0
13.0,47.0,2005,"Fri. Nov. 25, 2005",26,Texas A&M,29,2,Texas,40,0.0,,1439.0,1717.0,0.0,1.0,11,1.0,1.0
13.0,47.0,2005,"Fri. Nov. 25, 2005",3,LSU,19,26,Arkansas,17,0.0,,1648.0,1505.0,1.0,0.0,2,1.0,1.0
13.0,47.0,2005,"Fri. Nov. 25, 2005",26,Arizona State,23,26,Arizona,20,0.0,,1491.0,1429.0,1.0,0.0,3,1.0,0.5
13.0,47.0,2005,"Fri. Nov. 25, 2005",26,Colorado,3,26,Nebraska,30,0.0,,1563.0,1453.0,0.0,1.0,27,0.0,0.5
13.0,47.0,2005,"Fri. Nov. 25, 2005",26,Hawaii,24,24,Wisconsin,41,0.0,,1511.0,1517.0,0.0,1.0,17,1.0,1.0
13.0,47.0,2005,"Sat. Nov. 26, 2005",26,East Carolina,31,26,UAB,23,0.0,,1446.0,1513.0,1.0,0.0,8,0.0,0.5
13.0,47.0,2005,"Sat. Nov. 26, 2005",26,North Carolina State,20,26,Maryland,14,0.0,,1487.0,1490.0,1.0,0.0,6,0.0,0.5
13.0,47.0,2005,"Sat. Nov. 26, 2005",26,Kansas,24,26,Iowa State,21,1.0,,1455.0,1595.0,1.0,0.0,3,0.0,0.5
13.0,47.0,2005,"Sat. Nov. 26, 2005",26,Kentucky,8,26,Tennessee,27,0.0,,1398.0,1430.0,0.0,1.0,19,1.0,0.5
13.0,47.0,2005,"Sat. Nov. 26, 2005",26,Rutgers,44,26,Cincinnati,9,0.0,,1488.0,1407.0,1.0,0.0,35,1.0,0.5
13.0,47.0,2005,"Sat. Nov. 26, 2005",26,North Texas,24,26,Arkansas State,31,0.0,,1339.0,1421.0,0.0,1.0,7,1.0,0.5
13.0,47.0,2005,"Sat. Nov. 26, 2005",26,Louisiana Tech,13,26,Boise State,30,0.0,,1614.0,1652.0,0.0,1.0,17,1.0,0.5
13.0,47.0,2005,"Sat. Nov. 26, 2005",26,Memphis,26,26,Marshall,3,0.0,,1475.0,1432.0,1.0,0.0,23,1.0,0.5
13.0,47.0,2005,"Sat. Nov. 26, 2005",26,Mississippi State,35,26,Mississippi,14,0.0,,1298.0,1381.0,1.0,0.0,21,0.0,0.5
13.0,47.0,2005,"Sat. Nov. 26, 2005",26,Southern Mississippi,26,26,Tulane,7,0.0,,1508.0,1365.0,1.0,0.0,19,1.0,0.5
13.0,47.0,2005,"Sat. Nov. 26, 2005",26,Southern Methodist,40,26,Texas-El Paso,27,0.0,,1494.0,1552.0,1.0,0.0,13,0.0,0.5
13.0,47.0,2005,"Sat. Nov. 26, 2005",19,Florida,34,23,Florida State,7,0.0,,1524.0,1541.0,1.0,0.0,27,0.0,1.0
13.0,47.0,2005,"Sat. Nov. 26, 2005",26,Miami ,25,26,Virginia,17,0.0,,1657.0,1518.0,1.0,0.0,8,1.0,0.5
13.0,47.0,2005,"Sat. Nov. 26, 2005",17,Louisville,41,26,Syracuse,17,0.0,,1643.0,1331.0,1.0,0.0,24,1.0,1.0
13.0,47.0,2005,"Sat. Nov. 26, 2005",26,Louisiana-Monroe,21,26,La.-Lafayette,54,0.0,,1511.0,1509.0,0.0,1.0,33,0.0,0.5
13.0,47.0,2005,"Sat. Nov. 26, 2005",26,Oklahoma,42,26,Oklahoma State,14,0.0,,1557.0,1362.0,1.0,0.0,28,1.0,0.5
13.0,47.0,2005,"Sat. Nov. 26, 2005",26,Connecticut,15,26,South Florida,10,0.0,,1428.0,1568.0,1.0,0.0,5,0.0,0.5
13.0,47.0,2005,"Sat. Nov. 26, 2005",26,Houston,35,26,Rice,18,0.0,,1510.0,1338.0,1.0,0.0,17,1.0,0.5
13.0,47.0,2005,"Sat. Nov. 26, 2005",26,New Mexico State,21,26,Utah State,24,0.0,,1266.0,1369.0,0.0,1.0,3,1.0,0.5
13.0,47.0,2005,"Sat. Nov. 26, 2005",26,Florida International,52,26,Florida Atlantic,6,0.0,,1393.0,1379.0,1.0,0.0,46,1.0,0.5
13.0,47.0,2005,"Sat. Nov. 26, 2005",26,San Jose State,26,26,Idaho,18,0.0,,1377.0,1385.0,1.0,0.0,8,0.0,0.5
13.0,47.0,2005,"Sat. Nov. 26, 2005",26,Nevada,38,16,Fresno State,35,0.0,,1605.0,1676.0,1.0,0.0,3,0.0,0.0
13.0,47.0,2005,"Sat. Nov. 26, 2005",26,Troy,7,26,Middle Tennessee,17,0.0,,1427.0,1471.0,0.0,1.0,10,1.0,0.5
13.0,47.0,2005,"Sat. Nov. 26, 2005",5,Virginia Tech,30,26,North Carolina,3,0.0,,1679.0,1472.0,1.0,0.0,27,1.0,1.0
13.0,47.0,2005,"Sat. Nov. 26, 2005",20,Georgia Tech,7,13,Georgia,14,0.0,,1536.0,1588.0,0.0,1.0,7,1.0,1.0
13.0,47.0,2005,"Sat. Nov. 26, 2005",26,Stanford,31,6,Notre Dame,38,0.0,,1458.0,1652.0,0.0,1.0,7,1.0,1.0
14.0,48.0,2005,"Thurs. Dec. 1, 2005",26,Northern Illinois,30,26,Akron,31,0.0,,1625.0,1498.0,0.0,1.0,1,0.0,0.5
14.0,48.0,2005,"Fri. Dec. 2, 2005",26,Fresno State,28,26,Louisiana Tech,40,0.0,,1655.0,1582.0,0.0,1.0,12,0.0,0.5
14.0,48.0,2005,"Sat. Dec. 3, 2005",26,Central Florida,27,26,Tulsa,44,0.0,,1594.0,1589.0,0.0,1.0,17,0.0,0.5
14.0,48.0,2005,"Sat. Dec. 3, 2005",26,Colorado,3,2,Texas,70,0.0,,1505.0,1728.0,0.0,1.0,67,1.0,1.0
14.0,48.0,2005,"Sat. Dec. 3, 2005",26,Army,23,26,Navy,42,0.0,,1509.0,1557.0,0.0,1.0,19,1.0,0.5
14.0,48.0,2005,"Sat. Dec. 3, 2005",1,Southern California,66,17,UCLA,19,0.0,,1733.0,1591.0,1.0,0.0,47,1.0,1.0
14.0,48.0,2005,"Sat. Dec. 3, 2005",10,LSU,14,8,Georgia,34,0.0,,1656.0,1609.0,0.0,1.0,20,0.0,1.0
14.0,48.0,2005,"Sat. Dec. 3, 2005",26,Florida International,35,26,Middle Tennessee,31,0.0,,1439.0,1495.0,1.0,0.0,4,0.0,0.5
14.0,48.0,2005,"Sat. Dec. 3, 2005",26,South Florida,13,11,West Virginia,28,0.0,,1537.0,1631.0,0.0,1.0,15,1.0,1.0
14.0,48.0,2005,"Sat. Dec. 3, 2005",26,Connecticut,20,15,Louisville,30,0.0,,1457.0,1656.0,0.0,1.0,10,1.0,1.0
14.0,48.0,2005,"Sat. Dec. 3, 2005",22,Florida State,27,12,Virginia Tech,22,0.0,,1502.0,1700.0,1.0,0.0,5,0.0,0.0
14.0,48.0,2005,"Sat. Dec. 3, 2005",26,Hawaii,49,26,San Diego State,38,0.0,,1475.0,1538.0,1.0,0.0,11,0.0,0.5
15.0,49.0,2005,"Tues. Dec. 20, 2005",26,Southern Mississippi,31,26,Arkansas State,19,0.0,,1532.0,1440.0,1.0,0.0,12,1.0,0.5
15.0,49.0,2005,"Wed. Dec. 21, 2005",26,Toledo,45,26,Texas-El Paso,13,0.0,,1544.0,1516.0,1.0,0.0,32,1.0,0.5
15.0,49.0,2005,"Thurs. Dec. 22, 2005",26,California,35,26,Brigham Young,28,0.0,,1530.0,1539.0,1.0,0.0,7,0.0,0.5
15.0,49.0,2005,"Thurs. Dec. 22, 2005",26,Navy,51,26,Colorado State,30,0.0,,1587.0,1551.0,1.0,0.0,21,1.0,0.5
15.0,49.0,2005,"Fri. Dec. 23, 2005",26,Kansas,42,26,Houston,13,0.0,,1477.0,1531.0,1.0,0.0,29,0.0,0.5
15.0,49.0,2005,"Sat. Dec. 24, 2005",26,Nevada,49,26,Central Florida,48,1.0,,1625.0,1557.0,1.0,0.0,1,1.0,0.5
15.0,49.0,2005,"Mon. Dec. 26, 2005",26,Memphis,38,26,Akron,31,0.0,,1510.0,1508.0,1.0,0.0,7,1.0,0.5
15.0,49.0,2005,"Tues. Dec. 27, 2005",26,Colorado,10,23,Clemson,19,0.0,,1484.0,1593.0,0.0,1.0,9,1.0,1.0
15.0,49.0,2005,"Tues. Dec. 27, 2005",26,Arizona State,45,26,Rutgers,40,0.0,,1505.0,1523.0,1.0,0.0,5,0.0,0.5
15.0,49.0,2005,"Wed. Dec. 28, 2005",19,Boston College,27,26,Boise State,21,0.0,,1590.0,1681.0,1.0,0.0,6,0.0,1.0
15.0,49.0,2005,"Wed. Dec. 28, 2005",26,Nebraska,32,20,Michigan,28,0.0,,1499.0,1561.0,1.0,0.0,4,0.0,0.0
15.0,49.0,2005,"Thurs. Dec. 29, 2005",26,Utah,38,24,Georgia Tech,10,0.0,,1518.0,1514.0,1.0,0.0,28,1.0,0.0
15.0,49.0,2005,"Thurs. Dec. 29, 2005",26,Oklahoma,17,6,Oregon,14,0.0,,1579.0,1617.0,1.0,0.0,3,0.0,0.0
15.0,49.0,2005,"Fri. Dec. 30, 2005",26,Minnesota,31,26,Virginia,34,0.0,,1499.0,1503.0,0.0,1.0,3,1.0,0.5
15.0,49.0,2005,"Fri. Dec. 30, 2005",17,UCLA,50,26,Northwestern,38,0.0,,1566.0,1493.0,1.0,0.0,12,1.0,1.0
15.0,49.0,2005,"Fri. Dec. 30, 2005",26,Missouri,38,26,South Carolina,31,0.0,,1482.0,1553.0,1.0,0.0,7,0.0,0.5
15.0,49.0,2005,"Fri. Dec. 30, 2005",10,LSU,40,26,Miami ,3,0.0,,1611.0,1675.0,1.0,0.0,37,0.0,1.0
15.0,49.0,2005,"Sat. Dec. 31, 2005",26,North Carolina State,14,26,South Florida,0,0.0,,1511.0,1512.0,1.0,0.0,14,0.0,0.5
15.0,49.0,2005,"Sat. Dec. 31, 2005",26,Tulsa,31,26,Fresno State,24,0.0,,1622.0,1614.0,1.0,0.0,7,1.0,0.5
15.0,49.0,2005,"Sat. Dec. 31, 2005",26,Iowa State,24,14,TCU,27,0.0,,1570.0,1700.0,0.0,1.0,3,1.0,1.0
15.0,49.0,2005,"Mon. Jan. 2, 2006",13,Alabama,13,18,Texas Tech,10,0.0,,1588.0,1586.0,1.0,0.0,3,1.0,1.0
15.0,49.0,2005,"Mon. Jan. 2, 2006",16,Florida,31,25,Iowa,24,0.0,,1567.0,1598.0,1.0,0.0,7,0.0,1.0
15.0,49.0,2005,"Mon. Jan. 2, 2006",12,Virginia Tech,35,15,Louisville,24,0.0,,1664.0,1671.0,1.0,0.0,11,0.0,1.0
15.0,49.0,2005,"Mon. Jan. 2, 2006",7,Auburn,10,21,Wisconsin,24,0.0,,1646.0,1549.0,0.0,1.0,14,0.0,0.0
15.0,49.0,2005,"Mon. Jan. 2, 2006",4,Ohio State,34,5,Notre Dame,20,0.0,,1689.0,1665.0,1.0,0.0,14,1.0,1.0
15.0,49.0,2005,"Mon. Jan. 2, 2006",8,Georgia,35,11,West Virginia,38,0.0,,1647.0,1655.0,0.0,1.0,3,1.0,0.0
15.0,49.0,2005,"Tues. Jan. 3, 2006",22,Florida State,23,3,Penn State,26,1.0,,1533.0,1661.0,0.0,1.0,3,1.0,1.0
15.0,49.0,2005,"Wed. Jan. 4, 2006",2,Texas,41,1,Southern California,38,0.0,,1751.0,1764.0,1.0,0.0,3,0.0,0.0
1.0,50.0,2006,"Thurs. Aug. 31, 2006",26,Central Michigan,24,26,Boston College,31,0.0,,1569.0,1619.0,0.0,1.0,7,1.0,0.5
1.0,50.0,2006,"Thurs. Aug. 31, 2006",26,Tulsa,45,26,SFA,7,0.0,,1647.0,1500.0,1.0,0.0,38,1.0,0.5
1.0,50.0,2006,"Thurs. Aug. 31, 2006",26,Middle Tennessee,7,26,Florida International,6,0.0,,1495.0,1461.0,1.0,0.0,1,1.0,0.5
1.0,50.0,2006,"Thurs. Aug. 31, 2006",26,Buffalo,9,26,Temple,3,1.0,,1332.0,1287.0,1.0,0.0,6,1.0,0.5
1.0,50.0,2006,"Thurs. Aug. 31, 2006",26,Connecticut,52,26,Rhode Island,7,0.0,,1443.0,1500.0,1.0,0.0,45,0.0,0.5
1.0,50.0,2006,"Thurs. Aug. 31, 2006",26,Miami ,3,26,Northwestern,21,0.0,,1627.0,1470.0,0.0,1.0,18,0.0,0.5
1.0,50.0,2006,"Thurs. Aug. 31, 2006",26,Ball State,38,26,Eastern Michigan,20,0.0,,1430.0,1429.0,1.0,0.0,18,1.0,0.5
1.0,50.0,2006,"Thurs. Aug. 31, 2006",26,Kent State,0,26,Minnesota,44,0.0,,1298.0,1481.0,0.0,1.0,44,1.0,0.5
1.0,50.0,2006,"Thurs. Aug. 31, 2006",26,Louisiana-Monroe,24,26,Alcorn State,6,0.0,,1466.0,1500.0,1.0,0.0,18,0.0,0.5
1.0,50.0,2006,"Thurs. Aug. 31, 2006",26,Iowa State,45,26,Toledo,43,1.0,,1559.0,1584.0,1.0,0.0,2,0.0,0.5
1.0,50.0,2006,"Thurs. Aug. 31, 2006",26,Mississippi State,0,26,South Carolina,15,0.0,,1343.0,1523.0,0.0,1.0,15,1.0,0.5
1.0,50.0,2006,"Thurs. Aug. 31, 2006",26,Boise State,45,26,Sacramento State,0,0.0,,1651.0,1500.0,1.0,0.0,45,1.0,0.5
1.0,50.0,2006,"Thurs. Aug. 31, 2006",26,New Mexico State,30,26,Southeastern Louisiana,15,0.0,,1254.0,1500.0,1.0,0.0,15,0.0,0.5
1.0,50.0,2006,"Thurs. Aug. 31, 2006",26,Oregon State,56,26,Eastern Washington,17,0.0,,1448.0,1500.0,1.0,0.0,39,0.0,0.5
1.0,50.0,2006,"Thurs. Aug. 31, 2006",24,Arizona State,35,26,Northern Arizona,14,0.0,,1528.0,1500.0,1.0,0.0,21,1.0,1.0
1.0,50.0,2006,"Thurs. Aug. 31, 2006",26,San Diego State,27,26,Texas-El Paso,34,0.0,,1504.0,1481.0,0.0,1.0,7,0.0,0.5
1.0,50.0,2006,"Fri. Sept. 1, 2006",26,Fresno State,28,26,Nevada,19,0.0,,1590.0,1632.0,1.0,0.0,9,0.0,0.5
1.0,50.0,2006,"Sat. Sept. 2, 2006",3,Texas,56,26,North Texas,7,0.0,,1768.0,1319.0,1.0,0.0,49,1.0,1.0
1.0,50.0,2006,"Sat. Sept. 2, 2006",14,Michigan,27,26,Vanderbilt,7,0.0,,1538.0,1390.0,1.0,0.0,20,1.0,1.0
1.0,50.0,2006,"Sat. Sept. 2, 2006",26,Michigan State,27,26,Idaho,17,0.0,,1436.0,1359.0,1.0,0.0,10,1.0,0.5
1.0,50.0,2006,"Sat. Sept. 2, 2006",16,Iowa,41,26,Montana,7,0.0,,1571.0,1500.0,1.0,0.0,34,1.0,1.0
1.0,50.0,2006,"Sat. Sept. 2, 2006",15,Georgia,48,26,Western Kentucky,12,0.0,,1630.0,1460.0,1.0,0.0,36,1.0,1.0
1.0,50.0,2006,"Sat. Sept. 2, 2006",26,Purdue,60,26,Indiana State,35,0.0,,1464.0,1449.0,1.0,0.0,25,1.0,0.5
1.0,50.0,2006,"Sat. Sept. 2, 2006",17,Virginia Tech,38,26,Northeastern,0,0.0,,1695.0,1500.0,1.0,0.0,38,1.0,1.0
1.0,50.0,2006,"Sat. Sept. 2, 2006",21,Oregon,48,26,Stanford,10,0.0,,1598.0,1446.0,1.0,0.0,38,1.0,1.0
1.0,50.0,2006,"Sat. Sept. 2, 2006",5,West Virginia,42,26,Marshall,10,0.0,,1671.0,1402.0,1.0,0.0,32,1.0,1.0
1.0,50.0,2006,"Sat. Sept. 2, 2006",19,Penn State,34,26,Akron,16,0.0,,1672.0,1484.0,1.0,0.0,18,1.0,1.0
1.0,50.0,2006,"Sat. Sept. 2, 2006",1,Ohio State,35,26,Northern Illinois,12,0.0,,1720.0,1612.0,1.0,0.0,23,1.0,1.0
1.0,50.0,2006,"Sat. Sept. 2, 2006",20,Nebraska,49,26,Louisiana Tech,10,0.0,,1522.0,1616.0,1.0,0.0,39,0.0,1.0
1.0,50.0,2006,"Sat. Sept. 2, 2006",18,Clemson,54,26,Florida Atlantic,6,0.0,,1612.0,1379.0,1.0,0.0,48,1.0,1.0
1.0,50.0,2006,"Sat. Sept. 2, 2006",26,Washington,35,26,San Jose State,29,0.0,,1394.0,1404.0,1.0,0.0,6,0.0,0.5
1.0,50.0,2006,"Sat. Sept. 2, 2006",26,North Carolina,16,26,Rutgers,21,0.0,,1455.0,1500.0,0.0,1.0,5,1.0,0.5
1.0,50.0,2006,"Sat. Sept. 2, 2006",26,Colorado,10,26,Montana State,19,0.0,,1464.0,1500.0,0.0,1.0,9,1.0,0.5
1.0,50.0,2006,"Sat. Sept. 2, 2006",26,Wyoming,38,26,Utah State,7,0.0,,1407.0,1381.0,1.0,0.0,31,1.0,0.5
1.0,50.0,2006,"Sat. Sept. 2, 2006",26,Colorado State,30,26,Weber State,6,0.0,,1521.0,1500.0,1.0,0.0,24,1.0,0.5
1.0,50.0,2006,"Sat. Sept. 2, 2006",23,Tennessee,35,9,California,18,0.0,,1461.0,1556.0,1.0,0.0,17,0.0,0.0
1.0,50.0,2006,"Sat. Sept. 2, 2006",26,Navy,28,26,East Carolina,23,0.0,,1622.0,1477.0,1.0,0.0,5,1.0,0.5
1.0,50.0,2006,"Sat. Sept. 2, 2006",7,Florida,34,26,Southern Mississippi,7,0.0,,1594.0,1556.0,1.0,0.0,27,1.0,1.0
1.0,50.0,2006,"Sat. Sept. 2, 2006",26,Maryland,27,26,William & Mary,14,0.0,,1467.0,1500.0,1.0,0.0,13,0.0,0.5
1.0,50.0,2006,"Sat. Sept. 2, 2006",26,Indiana,39,26,Western Michigan,20,0.0,,1326.0,1523.0,1.0,0.0,19,0.0,0.5
1.0,50.0,2006,"Sat. Sept. 2, 2006",26,Central Florida,35,26,Villanova,16,0.0,,1550.0,1500.0,1.0,0.0,19,1.0,0.5
1.0,50.0,2006,"Sat. Sept. 2, 2006",26,Duke,0,26,Richmond,13,0.0,,1298.0,1459.0,0.0,1.0,13,1.0,0.5
1.0,50.0,2006,"Sat. Sept. 2, 2006",26,North Carolina State,23,26,Appalachian State,10,0.0,,1544.0,1473.0,1.0,0.0,13,1.0,0.5
1.0,50.0,2006,"Sat. Sept. 2, 2006",26,Wake Forest,20,26,Syracuse,10,0.0,,1441.0,1321.0,1.0,0.0,10,1.0,0.5
1.0,50.0,2006,"Sat. Sept. 2, 2006",25,Texas Tech,35,26,Southern Methodist,3,0.0,,1569.0,1531.0,1.0,0.0,32,1.0,1.0
1.0,50.0,2006,"Sat. Sept. 2, 2006",10,Oklahoma,24,26,UAB,17,0.0,,1597.0,1482.0,1.0,0.0,7,1.0,1.0
1.0,50.0,2006,"Sat. Sept. 2, 2006",26,Troy,38,26,Alabama State,0,0.0,,1401.0,1500.0,1.0,0.0,38,0.0,0.5
1.0,50.0,2006,"Sat. Sept. 2, 2006",26,Bowling Green,14,26,Wisconsin,35,0.0,,1526.0,1586.0,0.0,1.0,21,1.0,0.5
1.0,50.0,2006,"Sat. Sept. 2, 2006",26,Pittsburgh,38,26,Virginia,13,0.0,,1529.0,1519.0,1.0,0.0,25,1.0,0.5
1.0,50.0,2006,"Sat. Sept. 2, 2006",26,Kansas,49,26,Northwestern State,18,0.0,,1524.0,1500.0,1.0,0.0,31,1.0,0.5
1.0,50.0,2006,"Sat. Sept. 2, 2006",26,Illinois,42,26,Eastern Illinois,17,0.0,,1274.0,1500.0,1.0,0.0,25,0.0,0.5
1.0,50.0,2006,"Sat. Sept. 2, 2006",26,Texas A&M,35,26,The Citadel,3,0.0,,1429.0,1453.0,1.0,0.0,32,0.0,0.5
1.0,50.0,2006,"Sat. Sept. 2, 2006",26,Oklahoma State,52,26,Missouri State,10,0.0,,1344.0,1500.0,1.0,0.0,42,0.0,0.5
1.0,50.0,2006,"Sat. Sept. 2, 2006",26,Ohio,29,26,Tennessee-Martin,3,0.0,,1397.0,1500.0,1.0,0.0,26,0.0,0.5
1.0,50.0,2006,"Sat. Sept. 2, 2006",26,Missouri,47,26,Murray State,7,0.0,,1512.0,1500.0,1.0,0.0,40,1.0,0.5
1.0,50.0,2006,"Sat. Sept. 2, 2006",26,South Florida,41,26,McNeese State,10,0.0,,1481.0,1500.0,1.0,0.0,31,0.0,0.5
1.0,50.0,2006,"Sat. Sept. 2, 2006",26,UCLA,31,26,Utah,10,0.0,,1592.0,1559.0,1.0,0.0,21,1.0,0.5
1.0,50.0,2006,"Sat. Sept. 2, 2006",26,Arkansas State,14,26,Army,6,0.0,,1419.0,1477.0,1.0,0.0,8,0.0,0.5
1.0,50.0,2006,"Sat. Sept. 2, 2006",26,Alabama,25,26,Hawaii,17,0.0,,1605.0,1510.0,1.0,0.0,8,1.0,0.5
1.0,50.0,2006,"Sat. Sept. 2, 2006",26,Kansas State,24,26,Illinois State,23,0.0,,1450.0,1500.0,1.0,0.0,1,0.0,0.5
1.0,50.0,2006,"Sat. Sept. 2, 2006",26,Cincinnati,31,26,Eastern Kentucky,0,0.0,,1378.0,1500.0,1.0,0.0,31,0.0,0.5
1.0,50.0,2006,"Sat. Sept. 2, 2006",4,Auburn,40,26,Washington State,14,0.0,,1600.0,1405.0,1.0,0.0,26,1.0,1.0
1.0,50.0,2006,"Sat. Sept. 2, 2006",26,Georgia Tech,10,2,Notre Dame,14,0.0,,1478.0,1637.0,0.0,1.0,4,1.0,1.0
1.0,50.0,2006,"Sat. Sept. 2, 2006",8,LSU,45,26,La.-Lafayette,3,0.0,,1663.0,1548.0,1.0,0.0,42,1.0,1.0
1.0,50.0,2006,"Sat. Sept. 2, 2006",26,New Mexico,6,26,Portland State,17,0.0,,1461.0,1478.0,0.0,1.0,11,1.0,0.5
1.0,50.0,2006,"Sat. Sept. 2, 2006",26,Arkansas,14,6,Southern California,50,0.0,,1497.0,1746.0,0.0,1.0,36,1.0,1.0
1.0,50.0,2006,"Sat. Sept. 2, 2006",26,Rice,30,26,Houston,31,0.0,,1321.0,1487.0,0.0,1.0,1,1.0,0.5
1.0,50.0,2006,"Sat. Sept. 2, 2006",26,UNLV,54,26,Idaho State,10,0.0,,1355.0,1500.0,1.0,0.0,44,0.0,0.5
1.0,50.0,2006,"Sat. Sept. 2, 2006",26,Arizona,16,26,Brigham Young,13,0.0,,1415.0,1514.0,1.0,0.0,3,0.0,0.5
1.0,50.0,2006,"Sun. Sept. 3, 2006",26,Mississippi,28,26,Memphis,25,0.0,,1337.0,1535.0,1.0,0.0,3,0.0,0.5
1.0,50.0,2006,"Sun. Sept. 3, 2006",26,Baylor,7,22,TCU,17,0.0,,1417.0,1711.0,0.0,1.0,10,1.0,1.0
1.0,50.0,2006,"Sun. Sept. 3, 2006",13,Louisville,59,26,Kentucky,28,0.0,,1642.0,1364.0,1.0,0.0,31,1.0,1.0
1.0,50.0,2006,"Mon. Sept. 4, 2006",26,Miami ,10,11,Florida State,13,0.0,,1570.0,1522.0,0.0,1.0,3,0.0,1.0
2.0,51.0,2006,"Thurs. Sept. 7, 2006",5,Boise State,42,21,Oregon State,14,0.0,,1613.0,1461.0,1.0,0.0,28,1.0,1.0
2.0,51.0,2006,"Fri. Sept. 8, 2006",26,Cincinnati,15,26,Pittsburgh,33,0.0,,1408.0,1568.0,0.0,1.0,18,1.0,0.5
2.0,51.0,2006,"Sat. Sept. 9, 2006",26,Temple,0,6,Louisville,62,0.0,,1267.0,1658.0,0.0,1.0,62,1.0,1.0
2.0,51.0,2006,"Sat. Sept. 9, 2006",12,Rutgers,33,26,Illinois,0,0.0,,1518.0,1330.0,1.0,0.0,33,1.0,1.0
2.0,51.0,2006,"Sat. Sept. 9, 2006",18,Wake Forest,14,26,Duke,13,0.0,,1462.0,1348.0,1.0,0.0,1,1.0,1.0
2.0,51.0,2006,"Sat. Sept. 9, 2006",26,North Carolina,10,19,Virginia Tech,35,0.0,,1435.0,1646.0,0.0,1.0,25,1.0,1.0
2.0,51.0,2006,"Sat. Sept. 9, 2006",8,Michigan,41,26,Central Michigan,17,0.0,,1562.0,1547.0,1.0,0.0,24,1.0,1.0
2.0,51.0,2006,"Sat. Sept. 9, 2006",26,North Carolina State,17,26,Akron,20,0.0,,1533.0,1468.0,0.0,1.0,3,0.0,0.5
2.0,51.0,2006,"Sat. Sept. 9, 2006",26,Mississippi State,0,9,Auburn,34,0.0,,1326.0,1622.0,0.0,1.0,34,1.0,1.0
